liquid
{
    HitMessage = HM_HEALING_LIQUID;
    Alpha = 150;
    AttachedGod = SEGES;
    CommonFlags = Base|IS_VALUABLE;
    InteractionFlags = Base|EFFECT_IS_GOOD;
  }

  Config LIQUID_HORROR;
  {
    StrengthValue = 1;
    Density = 2500;
    NutritionValue = 50;
    Color = rgb16(40, 80, 40);
    ConsumeWisdomLimit = 2;
    NameStem = "liquified fear";
    Effect = EFFECT_PANIC;
    ConsumeEndMessage = CEM_LIQUID_HORROR;
    /*HitMessage = NONE;*/
    AttachedGod = SOLICITU;
    RustModifier = 0;
    Acidicity = 0;
    PriceModifier = 50;
    CommonFlags = Base|IS_VALUABLE&~CAN_BE_MIRRORED;
    StepInWisdomLimit = 20;
  }

  Config MUSTARD_GAS_LIQUID;
  {
    StrengthValue = 1;
    NutritionValue = 10;
    Color = rgb16(144, 144, 240);
    NameStem = "mustard gas in liquid form";
    Alpha = 150;
    AttachedGod = CRUENTUS;
    Effect = EFFECT_MUSTARD_GAS_LIQUID;
  }

  Config OMMEL_BLOOD;
  {
    StrengthValue = 1;
    NutritionValue = 250;
    Color = rgb16(180, 20, 20);
    NameStem = "ommel blood";
    Alpha = 175;
    Flexibility = 40;
    AttachedGod = CRUENTUS;
    Acidicity = 5000:
    RustModifier = 5000;
    ConsumeWisdomLimit = 1;
    CategoryFlags = IS_BLOOD;
    InteractionFlags = Base|AFFECT_INSIDE;
    StepInWisdomLimit = 1;
    NameFlags = Base|USE_AN;
    PriceModifier = 5000;
    CommonFlags = Base|IS_VALUABLE&~CAN_BE_MIRRORED;
    ConsumeEndMessage = CEM_OMMEL;
  }

  Config OMMEL_SNOT;
  {
    StrengthValue = 1;
    Color = rgb16(145, 145, 16);
    NutritionValue = 750;
    PriceModifier = 7500;
    NameStem = "ommel snot";
    Effect = EFFECT_OMMEL_SNOT;
    ConsumeEndMessage = CEM_OMMEL;
    HitMessage = HM_OMMEL;
    AttachedGod = SEGES;
    Density = 800;
    CategoryFlags = Base|IS_GOLEM_MATERIAL;
    CommonFlags = Base|IS_VALUABLE&~CAN_BE_MIRRORED;
    NameFlags = Base|USE_AN;
    InteractionFlags = Base|EFFECT_IS_GOOD;
    Stickiness = 100;
  }

  Config OMMEL_SWEAT;
  {
    StrengthValue = 1;
    Color = rgb16(144, 144, 240);
    NutritionValue = 250;
    PriceModifier = 2500;
    NameStem = "ommel sweat";
    Effect = EFFECT_OMMEL_SWEAT;
    ConsumeEndMessage = CEM_OMMEL;
    HitMessage = HM_OMMEL;
    AttachedGod = SEGES;
    CommonFlags = Base|IS_VALUABLE&~CAN_BE_MIRRORED;
    NameFlags = Base|USE_AN;
    InteractionFlags = Base|EFFECT_IS_GOOD;
  }

  Config OMMEL_TEARS;
  {
    StrengthValue = 1;
    Color = rgb16(144, 144, 240);
    NutritionValue = 250;
    PriceModifier = 2500;
    NameStem = "ommel tears";
    Effect = EFFECT_OMMEL_TEARS;
    ConsumeEndMessage = CEM_OMMEL;
    HitMessage = HM_OMMEL;
    AttachedGod = MELLIS;
    CommonFlags = Base|IS_VALUABLE&~CAN_BE_MIRRORED;
    NameFlags = Base|USE_AN;
    InteractionFlags = Base|EFFECT_IS_GOOD;
  }

  Config OMMEL_URINE;
  {
    StrengthValue = 1;
    Color = rgb16(160, 160, 0);
    Emitation = rgb24(140, 140, 100);
    NutritionValue = 500;
    PriceModifier = 2500;
    NameStem = "ommel urine";
    Effect = EFFECT_OMMEL_URINE;
    ConsumeEndMessage = CEM_OMMEL;
    HitMessage = HM_OMMEL;
    Alpha = 150;
    AttachedGod = NEFAS;
    CommonFlags = Base|IS_VALUABLE&~CAN_BE_MIRRORED;
    NameFlags = Base|USE_AN;
    BodyFlags = Base|IS_WARM;
    InteractionFlags = Base|EFFECT_IS_GOOD;
  }

  Config OMMEL_VOMIT;
  {
    StrengthValue = 10;
    ConsumeType = CT_LIQUID;
    Density = 2000;
    Flexibility = 10;
    RustModifier = 100;
    StrengthValue = 1;
    Color = rgb16(90, 130, 40);
    Emitation = rgb24(130, 150, 100);
    NutritionValue = 5000;
    PriceModifier = 2500;
    NameStem = "ommel vomit";
    Effect = EFFECT_OMMEL_URINE|EFFECT_OMMEL_SNOT;
    ConsumeEndMessage = CEM_OMMEL;
    HitMessage = HM_OMMEL;
    ExplosivePower = 20000;
    Alpha = 110;
    Acidicity = 800;
    AttachedGod = NEFAS;
    CommonFlags = Base|IS_VALUABLE&~CAN_BE_MIRRORED;
    InteractionFlags = Base|CAN_EXPLODE|AFFECT_INSIDE;
  }

  Config PEA_SOUP;
  {
    StrengthValue = 5;
    NutritionValue = 500;
    Color = rgb16(0, 200, 0);
    NameStem = "pea soup";
    Effect = EFFECT_PEA_SOUP;
    ConsumeEndMessage = CEM_PEA_SOUP;
    AttachedGod = SEGES;
    PriceModifier = 100;
  }

  Config PEPSI;
  {
    StrengthValue = 200;
    Density = 1500;
    NutritionValue = 500;
    Color = rgb16(48, 48, 48);
    ConsumeWisdomLimit = 2;
    NameStem = "pepsi";
    Effect = EFFECT_PEPSI;
    ConsumeEndMessage = CEM_PEPSI;
    HitMessage = HM_PEPSI;
    AttachedGod = MELLIS;
    RustModifier = 200;
    Acidicity = 10;
    PriceModifier = 1000;
    CommonFlags = Base|IS_VALUABLE;
    StepInWisdomLimit = 20;
  }

  Config POISON_LIQUID;
  {
    StrengthValue = 1;
    NutritionValue = 100;
    Color = rgb16(0, 128, 0);
    ConsumeWisdomLimit = 5;
    NameStem = "poison";
    Effect = EFFECT_POISON;
    Alpha = 150;
    PriceModifier = 250;
    AttachedGod = SCABIES;
  }

  Config SICK_BLOOD;
  {
    StrengthValue = 1;
    NutritionValue = 40;
    Color = rgb16(50, 0, 0);
    NameStem = "sick blood";
    Alpha = 175;
    Flexibility = 40;
    AttachedGod = SCABIES;
    CategoryFlags = IS_BLOOD;
  }

  Config SPIDER_BLOOD;
  {
    StrengthValue = 1;
    NutritionValue = 40;
    Color = rgb16(50, 0, 0);
    NameStem = "spider blood";
    Alpha = 175;
    Flexibility = 40;
    AttachedGod = CRUENTUS;
    CategoryFlags = IS_BLOOD;
    Effect = EFFECT_POISON;
    EffectStrength = 1000;
  }

  Config SULPHURIC_ACID;
  {
    StrengthValue = 1;
    NutritionValue = 5;
    Color = rgb16(160, 160, 0);
    NameStem = "sulphuric acid";
    Alpha = 150;
    Flexibility = 45;
    AttachedGod = SCABIES;
    RustModifier = 400;
    Acidicity = 400;
    ConsumeWisdomLimit = 4;
    PriceModifier = 100;
    InteractionFlags = Base|AFFECT_INSIDE;
    StepInWisdomLimit = 8;
  }

  Config SWEAT;
  {
    StrengthValue = 2;
    NutritionValue = 50;
    Color = rgb16(144, 144, 240);
    NameStem = "sweat";
    Alpha = 175;
    AttachedGod = SILVA;
    RustModifier = 5;
  }

  Config TROLL_BLOOD;
  {
    StrengthValue = 1;
    NutritionValue = 1000;
    Color = rgb16(160, 0, 0);
    NameStem = "troll blood";
    Alpha = 175;
    Flexibility = 40;
    Effect = EFFECT_HEAL;
    ConsumeEndMessage = CEM_HEALING_LIQUID;
    HitMessage = HM_HEALING_LIQUID;
    EffectStrength = 50;
    PriceModifier = 750;
    AttachedGod = CRUENTUS;
    CommonFlags = Base|IS_VALUABLE;
    CategoryFlags = IS_BLOOD;
    BodyFlags = Base|IS_WARM;
    InteractionFlags = Base|EFFECT_IS_GOOD;
  }

  Config VALDEMAR;
  {
    StrengthValue = 1;
    NutritionValue = 80;
    Color = rgb16(50, 0, 0);
    ConsumeWisdomLimit = 10;
    NameStem = "Valdemar";
    Effect = EFFECT_CONFUSE;
    Alpha = 200;
    ExplosivePower = 4000;
    PriceModifier = 500;
    AttachedGod = NEFAS;
    EffectStrength = 150;
    CommonFlags = Base|IS_VALUABLE;
    CategoryFlags = Base|IS_BEVERAGE;
    InteractionFlags = CAN_EXPLODE|EFFECT_IS_GOOD;
  }

  Config VINEGAR;
  {
    StrengthValue = 1;
    NutritionValue = 1000;
    Color = rgb16(100, 100, 0);
    NameStem = "vinegar";
    Alpha = 150;
    Flexibility = 45;
    AttachedGod = SCABIES;
    RustModifier = 50;
    Acidicity = 50;
    ConsumeWisdomLimit = 6;
    PriceModifier = 100;
    InteractionFlags = Base|AFFECT_INSIDE;
    StepInWisdomLimit = 10;
  }

  Config VODKA;
  {
    StrengthValue = 1;
    NutritionValue = 80;
    Color = rgb16(144, 144, 144);
    ConsumeWisdomLimit = 10;
    NameStem = "vodka";
    Effect = EFFECT_CONFUSE;
    Alpha = 150;
    EffectStrength = 300;
    ExplosivePower = 20000;
    PriceModifier = 500;
    AttachedGod = NEFAS;
    CommonFlags = Base|IS_VALUABLE;
    CategoryFlags = Base|IS_BEVERAGE;
    InteractionFlags = CAN_EXPLODE|EFFECT_IS_GOOD;
    DisablesPanicWhenConsumed = true;
  }

  Config VOMIT;
  {
    StrengthValue = 1;
    NutritionValue = 200;
    Color = rgb16(10, 230, 10);
    NameStem = "vomit";
    Alpha = 175;
    Flexibility = 35;
    AttachedGod = SCABIES;
    RustModifier = 200;
    Acidicity = 10;
    InteractionFlags = Base|AFFECT_INSIDE;
    StepInWisdomLimit = 5;
  }

  Config WATER;
  {
    StrengthValue = 1;
    NutritionValue = 10;
    Color = rgb16(144, 144, 240);
    NameStem = "water";
    Alpha = 150;
    AttachedGod = TERRA;
  }

  Config YELLOW_SLIME;
  {
    StrengthValue = 5;
    Density = 400;
    NutritionValue = 5;
    Color = rgb16(0, 230, 0);
    NameStem = "green slime";
    Alpha = 200;
    Flexibility = 35;
    AttachedGod = SCABIES;
    RustModifier = 200;
    Acidicity = 100;
    ConsumeWisdomLimit = 4;
    BodyFlags = Base&~USE_MATERIAL_ATTRIBUTES;
    InteractionFlags = Base|AFFECT_INSIDE&~CAN_DISSOLVE;
    Stickiness = 25;
    StepInWisdomLimit = 5;
  }

  Config LIQUID_DARKNESS;
  {
    StrengthValue = 1;
    Density = 10;
    NutritionValue = 1;
    RustModifier = 0;
    Color = rgb16(0, 0, 0);
    Emitation = rgb24(35, 35, 35);
    NameStem = "liquid darkness";
    Effect = EFFECT_DARKNESS;
    ConsumeWisdomLimit = 3;
    Alpha = 175;
    AttachedGod = MORTIFER;
  }

  Config LIGHT_FROG_BLOOD;
  {
    StrengthValue = 1;
    NutritionValue = 40;
    Color = rgb16(150, 0, 0);
    NameStem = "light frog blood";
    Alpha = 175;
    Flexibility = 40;
    AttachedGod = CRUENTUS;
    CategoryFlags = IS_BLOOD;
    InteractionFlags = Base|EFFECT_IS_GOOD;
    Effect = EFFECT_ANTIDOTE;
    ConsumeEndMessage = CEM_ANTIDOTE;
    EffectStrength = 50;
  }
}
